Symbol,Mod,File,Line,SourceText
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,309,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,332,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,355,			color={ 0.664063 0.523987 0.546968 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,378,			color={ 0.757813 0.405548 0.463296 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,401,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,424,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,447,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,470,			color={ 0.933594 0.547769 0.266220 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,493,			color={ 1.000000 0.263611 0.007813 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,516,			color={ 1.000000 0.460596 0.218148 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,539,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,562,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g3.txt,584,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,261,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,285,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,309,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,332,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,355,			color={ 0.664063 0.523987 0.546968 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,378,			color={ 0.757813 0.405548 0.463296 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,401,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,424,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,447,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,470,			color={ 0.933594 0.547769 0.266220 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,493,			color={ 1.000000 0.263611 0.007813 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,516,			color={ 1.000000 0.460596 0.218148 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,539,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,562,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g2.txt,584,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,261,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,285,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,309,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,332,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,355,			color={ 0.664063 0.523987 0.546968 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,378,			color={ 0.757813 0.405548 0.463296 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,401,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,424,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,447,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,470,			color={ 0.933594 0.547769 0.266220 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,493,			color={ 1.000000 0.263611 0.007813 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,516,			color={ 1.000000 0.460596 0.218148 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,539,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,562,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_3_g1.txt,584,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,261,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,285,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,309,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,332,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,355,			color={ 0.664063 0.523987 0.546968 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,378,			color={ 0.757813 0.405548 0.463296 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,401,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,424,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,447,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,470,			color={ 0.933594 0.547769 0.266220 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,493,			color={ 1.000000 0.263611 0.007813 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,516,			color={ 1.000000 0.460596 0.218148 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,539,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,562,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,584,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g3.txt,607,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,261,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,285,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,309,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,332,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,355,			color={ 0.664063 0.523987 0.546968 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,378,			color={ 0.757813 0.405548 0.463296 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,401,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,424,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,447,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,470,			color={ 0.933594 0.547769 0.266220 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,493,			color={ 1.000000 0.263611 0.007813 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,516,			color={ 1.000000 0.460596 0.218148 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,539,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,562,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,584,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g2.txt,607,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,261,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,285,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,309,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,332,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,355,			color={ 0.664063 0.523987 0.546968 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,378,			color={ 0.757813 0.405548 0.463296 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,401,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,424,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,447,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,470,			color={ 0.933594 0.547769 0.266220 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,493,			color={ 1.000000 0.263611 0.007813 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,516,			color={ 1.000000 0.460596 0.218148 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,539,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,562,			color={ 1.000000 0.668457 0.242188 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,584,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_2_g1.txt,607,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,261,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,284,			color={ 0.996078 0.560784 0.215686 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,307,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,330,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,353,			color={ 0.824219 0.148102 0.259027 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,376,			color={ 0.741176 0.262745 0.341176 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,399,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,422,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,445,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,468,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,491,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,514,			color={ 1.000000 0.553223 0.285156 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,537,			color={ 1.000000 0.721863 0.425781 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,560,			color={ 0.976562 0.629187 0.259399 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,583,			color={ 1.000000 0.440216 0.136719 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,611,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,635,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,658,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g3.txt,681,			color={ 0.976562 0.629187 0.259399 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,261,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,284,			color={ 0.996078 0.560784 0.215686 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,307,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,330,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,353,			color={ 0.824219 0.148102 0.259027 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,376,			color={ 0.741176 0.262745 0.341176 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,399,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,422,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,445,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,468,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,491,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,514,			color={ 1.000000 0.553223 0.285156 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,537,			color={ 1.000000 0.721863 0.425781 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,560,			color={ 0.976562 0.629187 0.259399 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,583,			color={ 1.000000 0.440216 0.136719 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,611,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,635,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,658,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g2.txt,681,			color={ 0.976562 0.629187 0.259399 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,261,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,284,			color={ 0.996078 0.560784 0.215686 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,307,			color={ 0.972656 0.611947 0.227966 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,330,			color={ 0.433594 0.194778 0.205973 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,353,			color={ 0.824219 0.148102 0.259027 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,376,			color={ 0.741176 0.262745 0.341176 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,399,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,422,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,445,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,468,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,491,			color={ 0.984375 0.527679 0.161499 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,514,			color={ 1.000000 0.553223 0.285156 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,537,			color={ 1.000000 0.721863 0.425781 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,560,			color={ 0.976562 0.629187 0.259399 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,583,			color={ 1.000000 0.440216 0.136719 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,611,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,635,			color={ 0.996094 0.562526 0.217896 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,658,			color={ 1.000000 0.421478 0.167969 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_indian_1_g1.txt,681,			color={ 0.976562 0.629187 0.259399 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,259,			color={ 0.559496 0.527137 0.475100 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,287,			color={ 0.472355 0.443948 0.398266 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,316,			color={ 0.862981 0.791197 0.675759 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,344,			color={ 0.862981 0.791197 0.675759 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,373,			color={ 0.862981 0.791197 0.675759 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,402,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,430,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,458,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,486,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,514,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,542,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,569,			color={ 0.559496 0.527137 0.475100 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,597,			color={ 0.559496 0.527137 0.475100 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden_new.txt,625,			color={ 0.559496 0.527137 0.475100 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,259,			color={ 0.559496 0.527137 0.475100 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,287,			color={ 0.472355 0.443948 0.398266 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,315,			color={ 0.862981 0.791197 0.675759 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,343,			color={ 0.862981 0.791197 0.675759 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,372,			color={ 0.862981 0.791197 0.675759 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,401,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,429,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,457,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,485,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,513,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,541,			color={ 0.835937 0.257505 0.076861 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,568,			color={ 0.167969 0.156145 0.137131 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,596,			color={ 0.559496 0.527137 0.475100 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_highgarden.txt,624,			color={ 0.559496 0.527137 0.475100 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,281,			color={ 0.714844 0.327491 0.175919 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,309,			color={ 0.691406 0.308525 0.121536 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,338,			color={ 0.831373 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,366,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,395,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,423,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,451,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,480,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,509,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,538,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone_no_table.txt,566,			color={ 0.835294 0.254902 0.074510 }
color,CK3,localization/spanish/event_localization/relation_events/lover_events_l_spanish.yml,369," lover.8102.desc: ""«Disculpad», se presenta un[brothel_worker.Custom('ES_XA')] campesin[brothel_worker.Custom('ES_OA')] de aspecto familiar. Mientras me devano los sesos pensando dónde puedo haber[brothel_worker.GetHerHim] conocido, me responde como si me leyera la mente.\n\n«Nos conocimos en un burdel de [brothel_location.GetName]. Pagasteis por mis servicios». Un color rosado extiende por sus mejillas.\n«Que nos hayamos reunido… Debe de ser cosa del destino que"""
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,321,			color={ 0.714844 0.327491 0.175919 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,349,			color={ 0.691406 0.308525 0.121536 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,378,			color={ 0.831373 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,406,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,435,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,463,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,491,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,520,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,549,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,578,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_dragonstone.txt,606,			color={ 0.835294 0.254902 0.074510 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_chinese_1_g3.txt,253,			color={ 1.000000 0.834276 0.599760 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_chinese_1_g3.txt,277,			color={ 0.992188 0.742745 0.484764 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_chinese_1_g3.txt,302,			color={ 1.000000 0.683600 0.356370 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_chinese_1_g3.txt,328,			color={ 1.000000 0.818892 0.527644 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_chinese_1_g3.txt,353,			color={ 1.000000 0.140625 0.000000 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_chinese_1_g3.txt,377,			color={ 0.935547 0.766527 0.259468 }
color,A Game of Thrones,gfx/court_scene/scene_settings/scene_settings_chinese_1_g3.txt,405,			color={ 0.935547 0.766527 0.259468 }
