BeforeCount,AfterCount,Difference,Component,Message,Signature
2,0,-2,portraitcontext.cpp:136,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_vanity.txt line: 129 (asoiaf_Svennis),portraitcontext.cpp:136 Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_vanity.txt line: * (asoiaf_Svennis)
2,0,-2,portraitcontext.cpp:136,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_westerlands.txt line: 3750 (Reyne_asoiaf_63),portraitcontext.cpp:136 Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_westerlands.txt line: * (Reyne_asoiaf_63)
2,0,-2,portraitcontext.cpp:136,Unknown gene_hair_type gene template hair_afro_no_beard at file: common/dna_data/test_dna_valyrian.txt line: 11004 (Velaryon_asoiaf_31_HBO),portraitcontext.cpp:136 Unknown gene_hair_type gene template hair_afro_no_beard at file: common/dna_data/test_dna_valyrian.txt line: * (Velaryon_asoiaf_31_HBO)
2,0,-2,portraitcontext.cpp:136,Unknown gene_hair_type gene template hair_afro_no_beard at file: common/dna_data/test_dna_valyrian.txt line: 11716 (Velaryon_asoiaf_35_HBO),portraitcontext.cpp:136 Unknown gene_hair_type gene template hair_afro_no_beard at file: common/dna_data/test_dna_valyrian.txt line: * (Velaryon_asoiaf_35_HBO)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_crownlands.txt line: 2142 (Branfield_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_crownlands.txt line: * (Branfield_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_crownlands.txt line: 2321 (Branfield_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_crownlands.txt line: * (Branfield_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: 1955 (Dayne_asoiaf_8),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: * (Dayne_asoiaf_8)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: 1053 (Martell_asoiaf_11),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: * (Martell_asoiaf_11)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: 158 (Martell_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: * (Martell_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: 337 (Martell_asoiaf_7),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: * (Martell_asoiaf_7)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: 516 (Martell_asoiaf_8),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: * (Martell_asoiaf_8)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: 695 (Martell_asoiaf_9),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: * (Martell_asoiaf_9)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: 2321 (Uller_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_dornish.txt line: * (Uller_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_essos.txt line: 1077 (Shae_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_essos.txt line: * (Shae_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 6287 (Forrester_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Forrester_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 6466 (Forrester_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Forrester_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 6645 (Forrester_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Forrester_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 6824 (Forrester_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Forrester_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 7540 (Glover_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Glover_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 2846 (Karstark_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Karstark_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 5209 (Mormont_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Mormont_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 5388 (Mormont_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Mormont_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 2308 (Stark_asoiaf_10),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Stark_asoiaf_10)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 2487 (Stark_asoiaf_11),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Stark_asoiaf_11)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 1950 (Stark_asoiaf_8),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Stark_asoiaf_8)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 2129 (Stark_asoiaf_9),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Stark_asoiaf_9)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 7898 (Whitehill_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Whitehill_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: 8077 (Whitehill_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_north.txt line: * (Whitehill_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 5083 (Hightower_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 5262 (Hightower_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 5441 (Hightower_asoiaf_7),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_7)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 4901 (Hightower_asoiaf_99),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_99)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 2166 (Tarly_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: * (Tarly_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_riverlands.txt line: 1410 (Strong_asoiaf_34),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Strong_asoiaf_34)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_riverlands.txt line: 160 (Tully_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_riverlands.txt line: 339 (Tully_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_stormlands.txt line: 3415 (Tarth_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Tarth_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_stormlands.txt line: 3596 (Tarth_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Tarth_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_vale.txt line: 336 (Arryn_asoiaf_84),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_vale.txt line: * (Arryn_asoiaf_84)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_vale.txt line: 1430 (Baelish_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_vale.txt line: * (Baelish_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_vale.txt line: 1064 (Hardyng_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_vale.txt line: * (Hardyng_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 9408 (Targaryen_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 10304 (Targaryen_asoiaf_10),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_10)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 10483 (Targaryen_asoiaf_11),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_11)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 7966 (Targaryen_asoiaf_120),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_120)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 8680 (Targaryen_asoiaf_127),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_127)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 8859 (Targaryen_asoiaf_128),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_128)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 9587 (Targaryen_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 158 (Targaryen_asoiaf_28),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_28)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 522 (Targaryen_asoiaf_29),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_29)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 9769 (Targaryen_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 3234 (Targaryen_asoiaf_65),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_65)
