"Count","Category","Owner","FirstLogLine","Component","Message"
"2","Script / database error","","2605","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_3_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2609","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_2_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2600","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_5_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2593","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_6_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2594","jomini_effect.cpp:1161","Variable 'maekars_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2591","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_99_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2592","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_100_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2595","jomini_effect.cpp:1161","Variable 'kingsguard_choice' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2598","jomini_effect.cpp:1161","Variable 'highlight_cow_provinces_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2599","jomini_effect.cpp:1161","Variable 'faegon_main_character' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2596","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_98_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2597","jomini_effect.cpp:1161","Variable 'crown_aegon_baelor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2625","jomini_effect.cpp:1145","Variable 'COWAGOT_is_loaded' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2626","jomini_effect.cpp:1145","Variable 'dark_sister_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2627","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_96_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2622","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Baelish_2_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2623","jomini_effect.cpp:1145","Variable 'DI_artifact_category_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2624","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_27_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2628","jomini_effect.cpp:1145","Variable 'agot_faegon_jae_birth_year' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2632","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Hightower_90_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2633","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Strong_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2634","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Arryn_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2629","jomini_effect.cpp:1145","Variable 'color_grading' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2630","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Tully_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2631","jomini_effect.cpp:1145","Variable 'DI_artifact_quality_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2613","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_95_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2614","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_9_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2615","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_96_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2610","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_4_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2611","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_1_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2612","jomini_effect.cpp:1161","Variable 'is_jon_snow' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","1347","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'crag_upper' in file 'gfx/models/buildings/special/crag/crag_level_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Script / database error","","2619","jomini_effect.cpp:1145","Variable 'seafoam_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2620","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Lannister_129_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2621","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Velaryon_31_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2616","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_11_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2617","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Karstark_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2618","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Baratheon_baby_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2557","jomini_effect.cpp:1161","Flag 'settlement_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2558","jomini_effect.cpp:1161","Flag 'pirate_den_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2559","jomini_effect.cpp:1161","Flag 'wilderness_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","","1934","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_captainsArmor_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1931","portraitaccessories.cpp:159","accessory group [clothes:brightboar_swordsman_armour] has an invalid accessory ""female_clothes_secular_brightboar_swordsman"""
"2","Graphics / portrait source error","","1930","portraitaccessories.cpp:159","accessory group [clothes:brightboar_swordsman_armour] has an invalid accessory ""male_clothes_secular_brightboar_swordsman"""
"2","Script / database error","","2563","jomini_effect.cpp:1161","Flag 'roland_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2564","jomini_effect.cpp:1161","Flag 'dany' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2565","jomini_effect.cpp:1161","Flag 'ruin_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2560","jomini_effect.cpp:1161","Flag 'unknown_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2561","jomini_effect.cpp:1161","Flag 'faegon' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2562","jomini_effect.cpp:1161","Flag 'blackDarkRed' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","","1935","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_captainsArmorMetal_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1949","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_03"""
"2","Graphics / portrait source error","","1948","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_03"""
"2","Graphics / portrait source error","","1947","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_02"""
"2","Graphics / portrait source error","","1958","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_twoSwordsPants_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1957","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_standardPants_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1956","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_captainsPants_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1938","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_platedVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1937","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_standardVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1936","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_ornateVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1946","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_02"""
"2","Graphics / portrait source error","","1945","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_01"""
"2","Graphics / portrait source error","","1944","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_01"""
"2","Script / database error","","2582","jomini_effect.cpp:1161","Variable 'captains_sword' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2583","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_101_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2584","jomini_effect.cpp:1161","Variable 'blackfyre' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2579","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_102_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2580","jomini_effect.cpp:1161","Variable 'Aotk_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2581","jomini_effect.cpp:1161","Variable 'seafoam' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2588","jomini_effect.cpp:1161","Variable 'brightboar_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2589","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_7_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2590","jomini_effect.cpp:1161","Variable 'swordman_armor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2585","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_8_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2586","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_84_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2587","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_87_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2578","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_88_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2569","jomini_effect.cpp:1161","Flag 'iceFire' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2570","jomini_effect.cpp:1145","Flag 'global' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2571","jomini_effect.cpp:1145","Flag 'all_found' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2566","jomini_effect.cpp:1161","Flag 'monastery_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2567","jomini_effect.cpp:1161","Flag 'viserys' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2568","jomini_effect.cpp:1161","Flag 'highlight_special_buildings_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2575","jomini_effect.cpp:1161","Variable 'is_baratheon_6' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2576","jomini_effect.cpp:1161","Variable 'tgc_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2577","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_103_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2572","jomini_effect.cpp:1145","Flag 'highlight_cow_provinces_map' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2573","jomini_effect.cpp:1145","Flag 'DI_subtype_throne' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2574","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_94_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","2635","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Martell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2657","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2656","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Cole_11_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Graphics / portrait source error","AGOT+","1288","pdxassetutil.cpp:2002","Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
"2","Script / database error","","2658","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Tarly_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2653","jomini_effect.cpp:1145","Variable 'asoiaf_is_needle' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2652","jomini_effect.cpp:1145","Variable 'pincer_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2655","jomini_effect.cpp:1145","Variable 'DI_artifact_subtype_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2654","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Dayne_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2659","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Tyrell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Graphics / portrait source error","AGOT+","1230","pdxassetutil.cpp:2002","Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
"2","History / title / faith reference error","","2829","history.cpp:644","Referencing non-existent character in script link character:Gardener_75"
"2","Graphics / portrait source error","AGOT+","1236","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Graphics / portrait source error","AGOT+","1235","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'f_asoiaf_manderly_armour_lowShape' in file 'gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","1280","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'crag_upper' in file 'gfx/models/buildings/special/crag/crag_level_2.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Script / database error","","2660","jomini_effect.cpp:1161","Event target 'asoiaf_targaryen_invasion_claimant' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","History / title / faith reference error","","2836","history.cpp:644","Referencing non-existent character in script link character:Hotah_rs_2"
"2","History / title / faith reference error","","2838","history.cpp:644","Referencing non-existent character in script link character:asoiaf_Targaryen_61_1"
"2","Script / database error","","2636","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Stark_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2642","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2643","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Arryn_3_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2638","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Tully_9_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2637","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Greyjoy_5_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2639","jomini_effect.cpp:1145","Variable 'agot_faegon_jon_snow_char' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2641","jomini_effect.cpp:1145","Variable 'asoiaf_is_red_vipers_spear' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2640","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Strong_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2644","jomini_effect.cpp:1145","Variable 'blackfyre_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2648","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_95_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2647","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Baratheon_75_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2649","jomini_effect.cpp:1145","Variable 'asoiaf_is_krakenfall' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2651","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Arryn_80_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2650","jomini_effect.cpp:1145","Variable 'color' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2645","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Reed_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","2646","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Stark_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Graphics / portrait source error","AGOT+","1302","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"1","Graphics / portrait source error","AGOT+ | Исправления совместимости","1791","dnamodifier.cpp:330","could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6498 (asoiaf_custom_character_colourations)"
"1","Graphics / portrait source error","AGOT+ | Исправления совместимости","1790","dnamodifier.cpp:330","could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6492 (asoiaf_custom_character_colourations)"
"1","Graphics / portrait source error","AGOT+ | Исправления совместимости","1789","dnamodifier.cpp:330","could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6358 (asoiaf_custom_character_colourations)"
"1","Graphics / portrait source error","AGOT+ | Исправления совместимости","1792","dnamodifier.cpp:330","could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6504 (asoiaf_custom_character_colourations)"
"1","Script / database error","AGOT Submod Core","1929","jomini_eventtarget.cpp:692","Failed to find a valid event target link 'house_Blackfyre' at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 127 (tgc_blackfyre_equipment_trigger)"
"1","Script / database error","AGOT Bookmarked","1928","pdx_persistent_reader.cpp:216","Error: ""Unknown effect: agot_8299_4_1_acok_scenario_setup, near line: 89"" in file: ""common/scripted_effects/00_agot_scenario_setup_effects.txt"" near line: 90"
"1","Graphics / portrait source error","AGOT+ | Исправления совместимости","1793","dnamodifier.cpp:330","could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7292 (asoiaf_custom_character_colourations)"
"1","Graphics / portrait source error","AGOT+ | Исправления совместимости","1794","dnamodifier.cpp:330","could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7298 (asoiaf_custom_character_colourations)"
