BeforeCount,AfterCount,Difference,Component,Message,Signature
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 12464 (Velaryon_asoiaf_34),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Velaryon_asoiaf_34)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 12872 (Velaryon_asoiaf_35),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Velaryon_asoiaf_35)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_westerlands.txt line: 3980 (Clegane_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_westerlands.txt line: * (Clegane_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_westerlands.txt line: 5766 (Payne_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_westerlands.txt line: * (Payne_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_crownlands.txt line: 3990 (Pycelle_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_crownlands.txt line: * (Pycelle_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_crownlands.txt line: 150 (Slynt_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_crownlands.txt line: * (Slynt_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_dornish.txt line: 1982 (Dayne_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_dornish.txt line: * (Dayne_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_dornish.txt line: 1773 (Dayne_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_dornish.txt line: * (Dayne_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_dornish.txt line: 2592 (Uller_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_dornish.txt line: * (Uller_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_essos.txt line: 1754 (Eunuch_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_essos.txt line: * (Eunuch_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_iron_isles.txt line: 356 (Greyjoy_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_iron_isles.txt line: * (Greyjoy_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_iron_isles.txt line: 569 (Greyjoy_asoiaf_9),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_iron_isles.txt line: * (Greyjoy_asoiaf_9)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: 5213 (Bolton_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: * (Bolton_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: 5422 (Bolton_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: * (Bolton_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: 5631 (Bolton_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: * (Bolton_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: 4212 (Cassel_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: * (Cassel_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: 5840 (Mormont_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: * (Mormont_asoiaf_2)
