Category,Gene,File,Line,DNA,LogLine
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1438
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1439
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1440
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1441
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1442
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1443
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1444
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1445
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1446
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_beyond_the_wall.txt,2,Rayder_asoiaf_1,1447
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1448
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1449
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1450
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1451
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1452
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1453
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1454
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1455
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1456
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_beyond_the_wall.txt,187,Giantsbane_asoiaf_1,1457
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_crownlands.txt,8,Slynt_asoiaf_1,1458
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_crownlands.txt,9,Slynt_asoiaf_1,1459
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_crownlands.txt,10,Slynt_asoiaf_1,1460
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_crownlands.txt,11,Slynt_asoiaf_1,1461
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_crownlands.txt,12,Slynt_asoiaf_1,1462
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_crownlands.txt,13,Slynt_asoiaf_1,1463
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_crownlands.txt,14,Slynt_asoiaf_1,1464
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_crownlands.txt,15,Slynt_asoiaf_1,1465
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_crownlands.txt,163,Slynt_asoiaf_1,1471
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1472
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1473
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1474
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1475
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1476
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1477
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1478
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1479
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1480
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1481
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1482
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1483
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1484
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1485
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1486
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1487
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1488
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1489
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1490
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1491
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1492
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1493
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1494
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1495
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1496
dna_missing_gene,skin_color_saturation,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1497
dna_missing_gene,eye_color_saturation,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1498
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1499
dna_missing_gene,gene_bs_eye_lower_lid_size,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1500
dna_missing_gene,gene_bs_eye_shape,common/dna_data/test_dna_crownlands.txt,2,Slynt_asoiaf_1,1501
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1502
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1503
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1504
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1505
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1506
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1507
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1508
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1509
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1510
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_crownlands.txt,181,Hollard_asoiaf_10,1511
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_crownlands.txt,493,Blackwater_asoiaf_1,1512
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_crownlands.txt,493,Blackwater_asoiaf_1,1513
dna_unknown_gene,gene_dragon_scales_effect,common/dna_data/test_dna_crownlands.txt,512,Blackwater_asoiaf_1,1514
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1515
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1516
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1517
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1518
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1519
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1520
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1521
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1522
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1523
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1524
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1525
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1526
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1527
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1528
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1529
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_crownlands.txt,366,Blackwater_asoiaf_1,1530
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1531
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1532
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1533
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1534
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1535
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1536
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1537
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1538
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1539
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_crownlands.txt,546,Staunton_asoiaf_19,1540
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1541
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1542
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1543
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1544
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1545
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1546
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1547
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1548
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1549
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_crownlands.txt,731,Darklyn_asoiaf_18,1550
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_crownlands.txt,1028,Stokeworth_asoiaf_1,1551
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_crownlands.txt,1029,Stokeworth_asoiaf_1,1552
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_crownlands.txt,1030,Stokeworth_asoiaf_1,1553
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_crownlands.txt,1031,Stokeworth_asoiaf_1,1554
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_crownlands.txt,1032,Stokeworth_asoiaf_1,1555
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_crownlands.txt,1033,Stokeworth_asoiaf_1,1556
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_crownlands.txt,1034,Stokeworth_asoiaf_1,1557
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_crownlands.txt,1035,Stokeworth_asoiaf_1,1558
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_crownlands.txt,1073,Stokeworth_asoiaf_1,1559
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1560
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1561
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1562
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1563
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1564
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1565
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1566
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1567
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1568
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1569
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1570
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1571
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1572
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1573
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1574
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1575
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1576
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1577
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1578
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1579
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1580
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1581
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1582
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1583
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1584
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_crownlands.txt,916,Stokeworth_asoiaf_1,1585
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_crownlands.txt,1206,Stokeworth_asoiaf_2,1586
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_crownlands.txt,1207,Stokeworth_asoiaf_2,1587
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_crownlands.txt,1208,Stokeworth_asoiaf_2,1588
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_crownlands.txt,1209,Stokeworth_asoiaf_2,1589
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_crownlands.txt,1210,Stokeworth_asoiaf_2,1590
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_crownlands.txt,1211,Stokeworth_asoiaf_2,1591
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_crownlands.txt,1212,Stokeworth_asoiaf_2,1592
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_crownlands.txt,1213,Stokeworth_asoiaf_2,1593
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_crownlands.txt,1251,Stokeworth_asoiaf_2,1594
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1595
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1596
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1597
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1598
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1599
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1600
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1601
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1602
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1603
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1604
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1605
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1606
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1607
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1608
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1609
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1610
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1611
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1612
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1613
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1614
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1615
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1616
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1617
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1618
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1619
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_crownlands.txt,1094,Stokeworth_asoiaf_2,1620
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_crownlands.txt,1384,Stokeworth_asoiaf_3,1621
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_crownlands.txt,1385,Stokeworth_asoiaf_3,1622
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_crownlands.txt,1386,Stokeworth_asoiaf_3,1623
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_crownlands.txt,1387,Stokeworth_asoiaf_3,1624
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_crownlands.txt,1388,Stokeworth_asoiaf_3,1625
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_crownlands.txt,1389,Stokeworth_asoiaf_3,1626
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_crownlands.txt,1390,Stokeworth_asoiaf_3,1627
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_crownlands.txt,1391,Stokeworth_asoiaf_3,1628
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_crownlands.txt,1429,Stokeworth_asoiaf_3,1629
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1630
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1631
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1632
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1633
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1634
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1635
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1636
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1637
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1638
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1639
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1640
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1641
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1642
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1643
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1644
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1645
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1646
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1647
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1648
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1649
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1650
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1651
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1652
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1653
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1654
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_crownlands.txt,1272,Stokeworth_asoiaf_3,1655
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_crownlands.txt,1562,Stokeworth_asoiaf_4,1656
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_crownlands.txt,1563,Stokeworth_asoiaf_4,1657
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_crownlands.txt,1564,Stokeworth_asoiaf_4,1658
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_crownlands.txt,1565,Stokeworth_asoiaf_4,1659
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_crownlands.txt,1566,Stokeworth_asoiaf_4,1660
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_crownlands.txt,1567,Stokeworth_asoiaf_4,1661
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_crownlands.txt,1568,Stokeworth_asoiaf_4,1662
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_crownlands.txt,1569,Stokeworth_asoiaf_4,1663
