"Count","Category","Owner","FirstLogLine","Component","Message"
"2","Script / database error","","10708","jomini_effect.cpp:1161","Variable 'Aotk_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10709","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_87_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10707","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_1_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10747","jomini_effect.cpp:1145","Variable 'COWAGOT_is_loaded' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10746","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Arryn_3_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10734","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_7_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10735","jomini_effect.cpp:1145","Variable 'asoiaf_is_needle' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10736","jomini_effect.cpp:1145","Variable 'pincer_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10732","jomini_effect.cpp:1161","Variable 'darksister' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10733","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_86_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","1347","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'crag_upper' in file 'gfx/models/buildings/special/crag/crag_level_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Script / database error","","10740","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_27_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10741","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Karstark_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10742","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10737","jomini_effect.cpp:1145","Variable 'seafoam_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10738","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Cole_11_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10739","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Reed_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10723","jomini_effect.cpp:1161","Variable 'faegon_main_character' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10724","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_10_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10743","jomini_effect.cpp:1145","Variable 'DI_artifact_subtype_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10720","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_102_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10721","jomini_effect.cpp:1161","Variable 'app_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10722","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_94_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10729","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_103_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10730","jomini_effect.cpp:1161","Variable 'blackfyre' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10731","jomini_effect.cpp:1161","Variable 'captains_sword' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10726","jomini_effect.cpp:1161","Variable 'kingsguard_choice' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10727","jomini_effect.cpp:1161","Variable 'seafoam' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10728","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_98_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","AGOT+","5934","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_stormlands.txt line: 1219 (Baratheon_asoiaf_2)"
"2","Graphics / portrait source error","AGOT+","6194","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_stormlands.txt line: 3026 (Estermont_asoiaf_44)"
"2","Graphics / portrait source error","AGOT+","8298","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 9917 (Targaryen_asoiaf_8)"
"2","Graphics / portrait source error","AGOT+","7854","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 6831 (Targaryen_asoiaf_96)"
"2","Graphics / portrait source error","AGOT+","2972","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_north.txt line: 129 (Stark_asoiaf_67)"
"2","Graphics / portrait source error","AGOT+","3272","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_north.txt line: 1742 (Stark_asoiaf_7)"
"2","Graphics / portrait source error","AGOT+","1726","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 1933 (Stokeworth_asoiaf_6)"
"2","Script / database error","","10675","jomini_effect.cpp:1161","Flag 'dany' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10676","jomini_effect.cpp:1161","Flag 'unknown_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10677","jomini_effect.cpp:1161","Flag 'viserys' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","AGOT+","7032","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 850 (Targaryen_asoiaf_36)"
"2","Graphics / portrait source error","AGOT+","7820","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 6652 (Targaryen_asoiaf_90)"
"2","Graphics / portrait source error","AGOT+","7736","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 5548 (Targaryen_asoiaf_81)"
"2","Graphics / portrait source error","AGOT+","7141","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 1947 (Targaryen_asoiaf_51)"
"2","Graphics / portrait source error","AGOT+","5700","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_riverlands.txt line: 1560 (Strong_asoiaf_30)"
"2","Graphics / portrait source error","AGOT+","9551","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_westerlands.txt line: 3750 (Reyne_asoiaf_63)"
"2","Graphics / portrait source error","AGOT+","9007","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_vanity.txt line: 129 (asoiaf_Svennis)"
"2","Graphics / portrait source error","AGOT+","1512","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 493 (Blackwater_asoiaf_1)"
"2","Graphics / portrait source error","AGOT+","1817","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 2471 (Thorne_asoiaf_17)"
"2","Graphics / portrait source error","AGOT+","2938","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_iron_isles.txt line: 862 (Greyjoy_asoiaf_14)"
"2","Graphics / portrait source error","AGOT+","8817","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 12783 (Targaryen_asoiaf_76)"
"2","Graphics / portrait source error","AGOT+","8518","portraitcontext.cpp:136","Unknown gene_hair_type gene template hair_afro_no_beard at file: common/dna_data/test_dna_valyrian.txt line: 11004 (Velaryon_asoiaf_31_HBO)"
"2","Graphics / portrait source error","AGOT+","7167","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 2126 (Hammer_asoiaf_1)"
"2","Graphics / portrait source error","AGOT+","2320","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_dornish.txt line: 1388 (Martell_asoiaf_14)"
"2","Graphics / portrait source error","AGOT+","8980","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 13870 (Celtigar_asoiaf_24)"
"2","Graphics / portrait source error","AGOT+","1844","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 2651 (Thorne_asoiaf_3)"
"2","Script / database error","","10694","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_96_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10695","jomini_effect.cpp:1161","Variable 'is_Durrandon_51' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10696","jomini_effect.cpp:1161","Variable 'highlight_cow_provinces_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10691","jomini_effect.cpp:1145","Flag 'global' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10692","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_8_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10693","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_84_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10697","jomini_effect.cpp:1161","Variable 'is_jon_snow' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10701","jomini_effect.cpp:1161","Variable 'swordman_armor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10702","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_99_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10703","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_2_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10698","jomini_effect.cpp:1161","Variable 'asoiaf_Stark_97_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10699","jomini_effect.cpp:1161","Variable 'kingsguard_armour' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10700","jomini_effect.cpp:1161","Variable 'is_baratheon_6' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10681","jomini_effect.cpp:1161","Flag 'ruin_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10682","jomini_effect.cpp:1161","Flag 'roland_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10683","jomini_effect.cpp:1161","Flag 'iceFire' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10678","jomini_effect.cpp:1161","Flag 'highlight_special_buildings_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10679","jomini_effect.cpp:1161","Flag 'blackDarkRed' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10680","jomini_effect.cpp:1161","Flag 'faegon' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10684","jomini_effect.cpp:1161","Flag 'pirate_den_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10688","jomini_effect.cpp:1145","Flag 'all_found' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10689","jomini_effect.cpp:1145","Flag 'highlight_cow_provinces_map' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10690","jomini_effect.cpp:1145","Flag 'DI_subtype_throne' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10685","jomini_effect.cpp:1161","Flag 'wilderness_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10686","jomini_effect.cpp:1161","Flag 'settlement_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Script / database error","","10687","jomini_effect.cpp:1161","Flag 'monastery_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count"
"2","Graphics / portrait source error","","10057","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_02"""
"2","Graphics / portrait source error","","10056","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_02"""
"2","Graphics / portrait source error","","10059","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_03"""
"2","Graphics / portrait source error","","10058","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_03"""
"2","Graphics / portrait source error","","10054","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyre_01"""
"2","Graphics / portrait source error","AGOT+","5310","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_reach.txt line: 5947 (Beesbury_asoiaf_21)"
"2","Graphics / portrait source error","AGOT+","5887","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_stormlands.txt line: 669 (Baratheon_asoiaf_52)"
"2","Graphics / portrait source error","","10055","portraitaccessories.cpp:159","accessory group [headgear:tgc_helmets] has an invalid accessory ""male_headgear_tgc_helm_blackfyreAlt_01"""
"2","Graphics / portrait source error","","10073","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_standardVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","","10072","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_ornateVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","1281","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'crag_upper' in file 'gfx/models/buildings/special/crag/crag_level_2.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Graphics / portrait source error","","10074","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_platedVest_blackfyreAlt_01"""
"2","Graphics / portrait source error","","10067","portraitaccessories.cpp:159","accessory group [clothes:brightboar_swordsman_armour] has an invalid accessory ""female_clothes_secular_brightboar_swordsman"""
"2","Graphics / portrait source error","","10066","portraitaccessories.cpp:159","accessory group [clothes:brightboar_swordsman_armour] has an invalid accessory ""male_clothes_secular_brightboar_swordsman"""
"2","Graphics / portrait source error","","10071","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_captainsArmorMetal_blackfyreAlt_01"""
"2","Graphics / portrait source error","","10070","portraitaccessories.cpp:159","accessory group [clothes:golden_company_armor_blackfyre] has an invalid accessory ""male_clothes_captainsArmor_blackfyreAlt_01"""
"2","Graphics / portrait source error","","10050","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_twoSwordsPants_blackfyreAlt_01"""
"2","Graphics / portrait source error","AGOT+","8332","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_valyrian.txt line: 10096 (Targaryen_asoiaf_9)"
"2","Graphics / portrait source error","AGOT+","10009","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/bookmark_portraits/bookmark_284_cressen.txt line: 132 (bookmark_284_cressen)"
"2","Graphics / portrait source error","AGOT+","5868","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_stormlands.txt line: 489 (Baratheon_asoiaf_50)"
"2","History / title / faith reference error","","10954","history.cpp:644","Referencing non-existent character in script link character:Hotah_rs_2"
"2","Graphics / portrait source error","AGOT+","5849","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_stormlands.txt line: 309 (Baratheon_asoiaf_36)"
"2","Graphics / portrait source error","AGOT+","5830","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_stormlands.txt line: 129 (Baratheon_asoiaf_34)"
"2","History / title / faith reference error","","10947","history.cpp:644","Referencing non-existent character in script link character:Gardener_75"
"2","Graphics / portrait source error","AGOT+","9994","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/bookmark_portraits/bookmark_209_egg.txt line: 132 (bookmark_209_egg)"
"2","Graphics / portrait source error","","10048","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_captainsPants_blackfyreAlt_01"""
"2","Graphics / portrait source error","AGOT+","1236","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Graphics / portrait source error","AGOT+","8662","portraitcontext.cpp:136","Unknown gene_hair_type gene template hair_afro_no_beard at file: common/dna_data/test_dna_valyrian.txt line: 11716 (Velaryon_asoiaf_35_HBO)"
"2","Graphics / portrait source error","","10049","portraitaccessories.cpp:159","accessory group [legwear:tgc_pants_blackfyre] has an invalid accessory ""male_legwear_standardPants_blackfyreAlt_01"""
"2","History / title / faith reference error","","10956","history.cpp:644","Referencing non-existent character in script link character:asoiaf_Targaryen_61_1"
"2","Graphics / portrait source error","AGOT+","1984","portraitcontext.cpp:136","Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 3366 (Tall_asoiaf_1)"
"2","Graphics / portrait source error","AGOT+","1235","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'f_asoiaf_manderly_armour_lowShape' in file 'gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Graphics / portrait source error","AGOT+","1230","pdxassetutil.cpp:2002","Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
"2","Script / database error","","10764","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_96_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Graphics / portrait source error","AGOT+","1302","pdxassetutil.cpp:556","UV-Set: 1 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area."
"2","Script / database error","","10751","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Targaryen_95_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10763","jomini_effect.cpp:1145","Variable 'blackfyre_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10765","jomini_effect.cpp:1145","Variable 'color' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10768","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Martell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10769","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Greyjoy_5_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10766","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Strong_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10767","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Hightower_90_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10762","jomini_effect.cpp:1145","Variable 'asoiaf_canon_children_Arryn_80_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
"2","Script / database error","","10755","jomini_effect.cpp:1145","Variable 'agot_faegon_jon_snow_char' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count"
