File,MeshIndex,Channel,Vertices,PayloadSHA256,IdenticalChannels,Min,Max,UniqueUVPairs,Start,End,RemoveProposed
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh,0,u3,7282,3C12056B70EA7D1A431A503AA5F8C0DF6CDFE2B3335FF1B429369B3F7A415A8E,"['u0', 'u1', 'u2']",0.003993988037109375,1.0,4114,466180,524445,True
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh,0,u0,6399,15991C7D6640B40E637BFB165992FE251E6ECAD4915C1E831731BBB168C921FB,"['u1', 'u2', 'u3']",0.003993988037109375,1.0,4115,256064,307265,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh,0,u1,6399,15991C7D6640B40E637BFB165992FE251E6ECAD4915C1E831731BBB168C921FB,"['u0', 'u2', 'u3']",0.003993988037109375,1.0,4115,307265,358466,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh,0,u2,6399,15991C7D6640B40E637BFB165992FE251E6ECAD4915C1E831731BBB168C921FB,"['u0', 'u1', 'u3']",0.003993988037109375,1.0,4115,358466,409667,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh,0,u3,6399,15991C7D6640B40E637BFB165992FE251E6ECAD4915C1E831731BBB168C921FB,"['u0', 'u1', 'u2']",0.003993988037109375,1.0,4115,409667,460868,True
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh,0,u0,6651,0DB491A888D0934222461A85B7526EE95D49E0185744DED6E05EC0992B385627,"['u1', 'u2', 'u3']",0.00554656982421875,1.9072265625,1399,266137,319354,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh,0,u1,6651,0DB491A888D0934222461A85B7526EE95D49E0185744DED6E05EC0992B385627,"['u0', 'u2', 'u3']",0.00554656982421875,1.9072265625,1399,319354,372571,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh,0,u2,6651,0DB491A888D0934222461A85B7526EE95D49E0185744DED6E05EC0992B385627,"['u0', 'u1', 'u3']",0.00554656982421875,1.9072265625,1399,372571,425788,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh,0,u3,6651,0DB491A888D0934222461A85B7526EE95D49E0185744DED6E05EC0992B385627,"['u0', 'u1', 'u2']",0.00554656982421875,1.9072265625,1399,425788,479005,True
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,0,u0,16446,1DD5D2CA68C46AE0F9A9632093FFB02EC2F6F69C8E23A1A7FD3449D7FBEC52B5,"['u1', 'u2', 'u3']",0.0008807182312011719,1.9072265625,3022,657937,789514,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,0,u1,16446,1DD5D2CA68C46AE0F9A9632093FFB02EC2F6F69C8E23A1A7FD3449D7FBEC52B5,"['u0', 'u2', 'u3']",0.0008807182312011719,1.9072265625,3022,789514,921091,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,0,u2,16446,1DD5D2CA68C46AE0F9A9632093FFB02EC2F6F69C8E23A1A7FD3449D7FBEC52B5,"['u0', 'u1', 'u3']",0.0008807182312011719,1.9072265625,3022,921091,1052668,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,0,u3,16446,1DD5D2CA68C46AE0F9A9632093FFB02EC2F6F69C8E23A1A7FD3449D7FBEC52B5,"['u0', 'u1', 'u2']",0.0008807182312011719,1.9072265625,3022,1052668,1184245,True
gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh,0,u0,9864,4C0201AE304AC4C7E0FBB2D407D494080860EF936CB936A7D2B91C2B1453BFC2,"['u1', 'u2', 'u3']",0.0015344619750976562,1.998046875,6046,394662,473583,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh,0,u1,9864,4C0201AE304AC4C7E0FBB2D407D494080860EF936CB936A7D2B91C2B1453BFC2,"['u0', 'u2', 'u3']",0.0015344619750976562,1.998046875,6046,473583,552504,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh,0,u2,9864,4C0201AE304AC4C7E0FBB2D407D494080860EF936CB936A7D2B91C2B1453BFC2,"['u0', 'u1', 'u3']",0.0015344619750976562,1.998046875,6046,552504,631425,False
gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh,0,u3,9864,4C0201AE304AC4C7E0FBB2D407D494080860EF936CB936A7D2B91C2B1453BFC2,"['u0', 'u1', 'u2']",0.0015344619750976562,1.998046875,6046,631425,710346,True
gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,0,u0,1398,CD6FD4790360136667CF3F2F81B81701CE124738D9F1427B2859577BC27582D4,[],0.006198883056640625,0.990234375,800,56018,67211,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,0,u1,1398,31E190504018F47D3B929598D2A9ADC6CB3C7ABF739619FAEC5546BC9824F731,[],136.78086853027344,193.40072631835938,1073,67211,78404,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,0,u2,1398,3C4315D29DE3A2CCBA04CD41CE893359FB766DE46933403EE5A170ED9F203203,[],-1.0,1.0,253,78404,89597,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,0,u3,1398,295E8D1D7D047E7EF8E40C01696B9E6C672A7AC2EDC5756342024DFD5AF38BC2,[],-435.5161437988281,-176.29640197753906,1174,89597,100790,True
gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,0,u0,650,C85D309F9056FBEB8762EC69C93FCB8E0AFD00CB8C6AB849AA0EDAD6C7454A37,"['u1', 'u2', 'u3']",0.0064849853515625,0.9951171875,614,26100,31309,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,0,u1,650,C85D309F9056FBEB8762EC69C93FCB8E0AFD00CB8C6AB849AA0EDAD6C7454A37,"['u0', 'u2', 'u3']",0.0064849853515625,0.9951171875,614,31309,36518,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,0,u2,650,C85D309F9056FBEB8762EC69C93FCB8E0AFD00CB8C6AB849AA0EDAD6C7454A37,"['u0', 'u1', 'u3']",0.0064849853515625,0.9951171875,614,36518,41727,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,0,u3,650,C85D309F9056FBEB8762EC69C93FCB8E0AFD00CB8C6AB849AA0EDAD6C7454A37,"['u0', 'u1', 'u2']",0.0064849853515625,0.9951171875,614,41727,46936,True
gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh,0,u0,5178,33C10FD0CCCA463A4ACA82DDC6E889657FEE3E47CC3A15557BBEA522865EA3F2,"['u1', 'u2', 'u3']",0.003124237060546875,0.99853515625,587,207219,248652,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh,0,u1,5178,33C10FD0CCCA463A4ACA82DDC6E889657FEE3E47CC3A15557BBEA522865EA3F2,"['u0', 'u2', 'u3']",0.003124237060546875,0.99853515625,587,248652,290085,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh,0,u2,5178,33C10FD0CCCA463A4ACA82DDC6E889657FEE3E47CC3A15557BBEA522865EA3F2,"['u0', 'u1', 'u3']",0.003124237060546875,0.99853515625,587,290085,331518,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh,0,u3,5178,33C10FD0CCCA463A4ACA82DDC6E889657FEE3E47CC3A15557BBEA522865EA3F2,"['u0', 'u1', 'u2']",0.003124237060546875,0.99853515625,587,331518,372951,True
gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh,0,u0,2538,E63D7035E68E238562EEF5873A6A8E1D0A87F05C6F189D4065A7CEBB58DFD860,"['u1', 'u2', 'u3']",0.0208282470703125,0.99853515625,457,101618,121931,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh,0,u1,2538,E63D7035E68E238562EEF5873A6A8E1D0A87F05C6F189D4065A7CEBB58DFD860,"['u0', 'u2', 'u3']",0.0208282470703125,0.99853515625,457,121931,142244,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh,0,u2,2538,E63D7035E68E238562EEF5873A6A8E1D0A87F05C6F189D4065A7CEBB58DFD860,"['u0', 'u1', 'u3']",0.0208282470703125,0.99853515625,457,142244,162557,False
gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh,0,u3,2538,E63D7035E68E238562EEF5873A6A8E1D0A87F05C6F189D4065A7CEBB58DFD860,"['u0', 'u1', 'u2']",0.0208282470703125,0.99853515625,457,162557,182870,True
gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh,0,u0,327,9AC00EB5089D2D562E6A296DE1AB1A953379F8614EA1F11BF14A55E77ED325A0,"['u1', 'u2', 'u3']",0.304443359375,0.849609375,327,13183,15808,False
gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh,0,u1,327,9AC00EB5089D2D562E6A296DE1AB1A953379F8614EA1F11BF14A55E77ED325A0,"['u0', 'u2', 'u3']",0.304443359375,0.849609375,327,15808,18433,False
gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh,0,u2,327,9AC00EB5089D2D562E6A296DE1AB1A953379F8614EA1F11BF14A55E77ED325A0,"['u0', 'u1', 'u3']",0.304443359375,0.849609375,327,18433,21058,False
gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh,0,u3,327,9AC00EB5089D2D562E6A296DE1AB1A953379F8614EA1F11BF14A55E77ED325A0,"['u0', 'u1', 'u2']",0.304443359375,0.849609375,327,21058,23683,True
gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh,0,u0,1452,960140FD009242944E660E54CA39BB12B200CF82EE94F502308B60C185F41456,"['u1', 'u2', 'u3']",0.00957489013671875,0.98974609375,433,58180,69805,False
gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh,0,u1,1452,960140FD009242944E660E54CA39BB12B200CF82EE94F502308B60C185F41456,"['u0', 'u2', 'u3']",0.00957489013671875,0.98974609375,433,69805,81430,False
gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh,0,u2,1452,960140FD009242944E660E54CA39BB12B200CF82EE94F502308B60C185F41456,"['u0', 'u1', 'u3']",0.00957489013671875,0.98974609375,433,81430,93055,False
gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh,0,u3,1452,960140FD009242944E660E54CA39BB12B200CF82EE94F502308B60C185F41456,"['u0', 'u1', 'u2']",0.00957489013671875,0.98974609375,433,93055,104680,True
gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,0,u0,1137,AD95A7EF53DD913509AB36831A9B44998F0574CD81289FB890A569FA4A4ACC6F,"['u1', 'u2', 'u3']",0.1201171875,0.9990234375,573,45579,54684,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,0,u1,1137,AD95A7EF53DD913509AB36831A9B44998F0574CD81289FB890A569FA4A4ACC6F,"['u0', 'u2', 'u3']",0.1201171875,0.9990234375,573,54684,63789,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,0,u2,1137,AD95A7EF53DD913509AB36831A9B44998F0574CD81289FB890A569FA4A4ACC6F,"['u0', 'u1', 'u3']",0.1201171875,0.9990234375,573,63789,72894,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,0,u3,1137,AD95A7EF53DD913509AB36831A9B44998F0574CD81289FB890A569FA4A4ACC6F,"['u0', 'u1', 'u2']",0.1201171875,0.9990234375,573,72894,81999,True
gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh,0,u0,1970,6E8901C180BD7C853FE615DC55663F9D907BEE7A81D554B70AABAB79E44EDC67,[],0.00914764404296875,0.9912109375,1219,78898,94667,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh,0,u1,1970,DB2C68B1D3AEDB3A281F1F667B24BD2090951B5056F732287B7EE03F23DA6C45,[],-0.13421130180358887,115.80490112304688,897,94667,110436,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh,0,u2,1970,D77FD2C60C3F59E8A709D975E21D75983E19F01E985D517CD24DB4806F482ED7,[],-1.0,1.0,234,110436,126205,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh,0,u3,1970,9398134FD4FE5CC5E7EC5264ABBED57D83C3BCBCE7A9A2E7EFA3E73B55897FB1,[],-434.30303955078125,-175.28781127929688,1049,126205,141974,True
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh,0,u0,1749,A71B59D94B83714DFECF59413CE48272517231FD48AF6D972ABA63C8F9B9007F,"['u1', 'u2', 'u3']",0.353271484375,0.99560546875,855,70058,84059,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh,0,u1,1749,A71B59D94B83714DFECF59413CE48272517231FD48AF6D972ABA63C8F9B9007F,"['u0', 'u2', 'u3']",0.353271484375,0.99560546875,855,84059,98060,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh,0,u2,1749,A71B59D94B83714DFECF59413CE48272517231FD48AF6D972ABA63C8F9B9007F,"['u0', 'u1', 'u3']",0.353271484375,0.99560546875,855,98060,112061,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh,0,u3,1749,A71B59D94B83714DFECF59413CE48272517231FD48AF6D972ABA63C8F9B9007F,"['u0', 'u1', 'u2']",0.353271484375,0.99560546875,855,112061,126062,True
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh,0,u0,1559,FB6219FB9F99078E973B6D5D863D9FF629F870F0F4DBE1D6E5F2425320EB7392,"['u1', 'u2', 'u3']",0.01335906982421875,0.99462890625,789,62458,74939,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh,0,u1,1559,FB6219FB9F99078E973B6D5D863D9FF629F870F0F4DBE1D6E5F2425320EB7392,"['u0', 'u2', 'u3']",0.01335906982421875,0.99462890625,789,74939,87420,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh,0,u2,1559,FB6219FB9F99078E973B6D5D863D9FF629F870F0F4DBE1D6E5F2425320EB7392,"['u0', 'u1', 'u3']",0.01335906982421875,0.99462890625,789,87420,99901,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh,0,u3,1559,FB6219FB9F99078E973B6D5D863D9FF629F870F0F4DBE1D6E5F2425320EB7392,"['u0', 'u1', 'u2']",0.01335906982421875,0.99462890625,789,99901,112382,True
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh,0,u0,1576,CC452B6EF99C9E4DA7618A2026258C27B87492A30CBA16C11C33B10612A45327,"['u1', 'u2', 'u3']",0.0040740966796875,1.99609375,764,63138,75755,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh,0,u1,1576,CC452B6EF99C9E4DA7618A2026258C27B87492A30CBA16C11C33B10612A45327,"['u0', 'u2', 'u3']",0.0040740966796875,1.99609375,764,75755,88372,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh,0,u2,1576,CC452B6EF99C9E4DA7618A2026258C27B87492A30CBA16C11C33B10612A45327,"['u0', 'u1', 'u3']",0.0040740966796875,1.99609375,764,88372,100989,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh,0,u3,1576,CC452B6EF99C9E4DA7618A2026258C27B87492A30CBA16C11C33B10612A45327,"['u0', 'u1', 'u2']",0.0040740966796875,1.99609375,764,100989,113606,True
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh,0,u0,592,327D7EA59754B73F80A062D850D08466F4D9350C4A0139F69420EF76ACC84C2B,"['u1', 'u2', 'u3']",0.04351806640625,0.87060546875,296,23773,28518,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh,0,u1,592,327D7EA59754B73F80A062D850D08466F4D9350C4A0139F69420EF76ACC84C2B,"['u0', 'u2', 'u3']",0.04351806640625,0.87060546875,296,28518,33263,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh,0,u2,592,327D7EA59754B73F80A062D850D08466F4D9350C4A0139F69420EF76ACC84C2B,"['u0', 'u1', 'u3']",0.04351806640625,0.87060546875,296,33263,38008,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh,0,u3,592,327D7EA59754B73F80A062D850D08466F4D9350C4A0139F69420EF76ACC84C2B,"['u0', 'u1', 'u2']",0.04351806640625,0.87060546875,296,38008,42753,True
gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh,0,u0,1209,306D820AE5CA390921C717E640885E03A492A5537E20ABC9897658A5040BE8DD,"['u1', 'u2', 'u3']",0.00684356689453125,0.96875,614,48455,58136,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh,0,u1,1209,306D820AE5CA390921C717E640885E03A492A5537E20ABC9897658A5040BE8DD,"['u0', 'u2', 'u3']",0.00684356689453125,0.96875,614,58136,67817,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh,0,u2,1209,306D820AE5CA390921C717E640885E03A492A5537E20ABC9897658A5040BE8DD,"['u0', 'u1', 'u3']",0.00684356689453125,0.96875,614,67817,77498,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh,0,u3,1209,306D820AE5CA390921C717E640885E03A492A5537E20ABC9897658A5040BE8DD,"['u0', 'u1', 'u2']",0.00684356689453125,0.96875,614,77498,87179,True
gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh,0,u0,1209,306D820AE5CA390921C717E640885E03A492A5537E20ABC9897658A5040BE8DD,"['u1', 'u2', 'u3']",0.00684356689453125,0.96875,614,48460,58141,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh,0,u1,1209,306D820AE5CA390921C717E640885E03A492A5537E20ABC9897658A5040BE8DD,"['u0', 'u2', 'u3']",0.00684356689453125,0.96875,614,58141,67822,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh,0,u2,1209,306D820AE5CA390921C717E640885E03A492A5537E20ABC9897658A5040BE8DD,"['u0', 'u1', 'u3']",0.00684356689453125,0.96875,614,67822,77503,False
gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh,0,u3,1209,306D820AE5CA390921C717E640885E03A492A5537E20ABC9897658A5040BE8DD,"['u0', 'u1', 'u2']",0.00684356689453125,0.96875,614,77503,87184,True
