FineCategory,Line,Time,Component,Message,Category,Owner,Files,Key,FirstFile,SecondFile
mesh_uv,1247,17:50:00,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'rooksrest_stone_ground' in file 'gfx/models/buildings/special/rooksrest/rooksrest2.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/rooksrest/rooksrest2.mesh,,,
mesh_uv,1248,17:50:00,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'rooksrest_stone' in file 'gfx/models/buildings/special/rooksrest/rooksrest2.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/rooksrest/rooksrest2.mesh,,,
mesh_uv,1252,17:50:01,pdxassetutil.cpp:556,UV-Set: 0 in mesh 'the_ground' in file 'gfx/models/buildings/special/deepwood_motte/deepwood_motte.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/deepwood_motte/deepwood_motte.mesh,,,
mesh_uv,1253,17:50:01,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'building_special_evenfall_1Shape' in file 'gfx/models/buildings/special/Evenfall/building_special_evenfall.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/Evenfall/building_special_evenfall.mesh,,,
mesh_uv,1254,17:50:01,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'building_special_evenfall_2Shape' in file 'gfx/models/buildings/special/Evenfall/building_special_evenfall.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/Evenfall/building_special_evenfall.mesh,,,
mesh_uv,1258,17:50:01,pdxassetutil.cpp:556,UV-Set: 0 in mesh 'bronze_bell' in file 'gfx/models/buildings/special/seagaurd/building_seagard_01.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/seagaurd/building_seagard_01.mesh,,,
mesh_uv,1259,17:50:01,pdxassetutil.cpp:556,UV-Set: 0 in mesh 'bellchain' in file 'gfx/models/buildings/special/seagaurd/building_seagard_01.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/seagaurd/building_seagard_01.mesh,,,
mesh_uv,1270,17:50:02,pdxassetutil.cpp:556,UV-Set: 0 in mesh 'lift' in file 'gfx/models/buildings/special/castamere/castamere_restored.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/castamere/castamere_restored.mesh,,,
mesh_uv,1275,17:50:02,pdxassetutil.cpp:556,UV-Set: 0 in mesh 'windmill' in file 'gfx/models/buildings/special/castamere/castamere_restored.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/castamere/castamere_restored.mesh,,,
mesh_uv,1280,17:50:02,pdxassetutil.cpp:556,UV-Set: 0 in mesh 'pallet' in file 'gfx/models/buildings/special/castamere/castamere_restored.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/castamere/castamere_restored.mesh,,,
